participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,164.65,right,1.345,,1,,stimuli/card_0_transparent.png,40,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,167.316,right,2.54,,0.5,,stimuli/card_0_transparent.png,40,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,170.682,left,1.465,,0.5,,stimuli/card_10_transparent.png,50,10,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,172.966,up,1.039,,0.5,,stimuli/card_0_transparent.png,50,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,174.833,up,0.303,,0.5,,stimuli/card_0_transparent.png,50,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,175.949,up,0.648,,1.5,,stimuli/card_0_transparent.png,50,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,178.415,up,1.447,,1.5,,stimuli/card_10_transparent.png,60,10,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,181.682,right,0.508,,1.5,,stimuli/card_100_transparent.png,160,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,184.015,up,4.51,,1,,stimuli/card_0_transparent.png,160,0,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.85,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,194.853,right,1.403,,0.5,,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,197.082,left,2.924,,0.5,,stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,200.833,up,1.314,,0.5,,stimuli/card_0_transparent.png,20,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,202.966,right,0.993,,1,,stimuli/card_10_transparent.png,30,10,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,205.266,left,1.24,,1.5,,stimuli/card_100_transparent.png,130,100,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,208.332,up,1.759,,1.5,,stimuli/card_0_transparent.png,130,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,211.915,right,0.833,,1.5,,stimuli/card_10_transparent.png,140,10,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,214.566,up,1.142,,1,,stimuli/card_100_transparent.png,240,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,217.034,,,,1,,,,,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,222.554,up,1.404,,1,,stimuli/card_0_transparent.png,240,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,225.282,right,1.678,,0.5,,stimuli/card_10_transparent.png,250,10,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,227.782,right,1.739,,1.5,,stimuli/card_10_transparent.png,260,10,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,231.349,left,0.669,,1,,stimuli/card_0_transparent.png,260,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,233.348,up,2.705,,1.5,,stimuli/card_100_transparent.png,360,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,237.865,up,0.831,,0.5,,stimuli/card_10_transparent.png,370,10,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.515,space,15.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.948,3,"[0,4,6,3,5,7,8,1,9,2]",254.948,space,777.607,,,,,,,,,,,,,,,,,,,,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[12,15]","[[2,1,3],[2,3,1]]",1032.7,left,2.466,,0.5,0.3,"[2,1,3]",0.372318216,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.172,up,2.604,,0.5,0.3,"[2,1,3]",0.07603249,stimuli/card_0_transparent.png,10,0,1,0,1,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.62,right,0.865,,1.5,0.3,"[2,1,3]",0.447554595,stimuli/card_0_transparent.png,10,0,2,0,2,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.305,right,0.896,,1,0.3,"[2,1,3]",0.863549887,stimuli/card_0_transparent.png,10,0,3,0,3,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.52,left,0.349,,0.5,0.3,"[2,1,3]",0.25441195,stimuli/card_10_transparent.png,20,10,4,0,4,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.687,left,0.51,,1.5,0.3,"[2,1,3]",0.145342955,stimuli/card_100_transparent.png,120,100,5,0,5,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.02,left,2.641,,1.5,0.3,"[2,1,3]",0.692192901,stimuli/card_10_transparent.png,130,10,6,0,6,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.488,left,0.759,,0.5,0.3,"[2,1,3]",0.517174027,stimuli/card_10_transparent.png,140,10,7,0,7,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.07,left,1.181,,1.5,0.3,"[2,1,3]",0.256391205,stimuli/card_10_transparent.png,150,10,8,0,8,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.088,left,0.701,,1.5,0.3,"[2,1,3]",0.62323869,stimuli/card_10_transparent.png,160,10,9,0,9,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.634,up,0.779,,0.5,0.3,"[2,1,3]",0.490876351,stimuli/card_100_transparent.png,260,100,10,0,10,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.238,up,0.978,,1,0.3,"[2,1,3]",0.729571808,stimuli/card_100_transparent.png,360,100,11,0,11,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.537,up,0.415,,0.5,0.3,"[2,3,1]",0.511784114,stimuli/card_0_transparent.png,360,0,12,0,12,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.771,up,0.898,,1.5,0.3,"[2,3,1]",0.09539686,stimuli/card_100_transparent.png,460,100,13,0,13,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.487,up,0.461,,1,0.3,"[2,3,1]",0.537642995,stimuli/card_0_transparent.png,460,0,14,0,14,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,15]","[[1,2,3],[3,1,2]]",1074.272,left,1.368,,1.5,0.3,"[1,2,3]",0.787162653,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.47,up,0.415,,0.5,0.3,"[1,2,3]",0.121108159,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.703,up,0.279,,1.5,0.3,"[1,2,3]",0.89262712,stimuli/card_10_transparent.png,210,10,2,0,2,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.803,up,0.078,,1,0.3,"[1,2,3]",0.602090838,stimuli/card_10_transparent.png,220,10,3,0,3,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.203,right,0.275,,1,0.3,"[1,2,3]",0.854050375,stimuli/card_0_transparent.png,220,0,4,0,4,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.803,left,0.083,,1,0.3,"[3,1,2]",0.669739686,stimuli/card_0_transparent.png,220,0,5,0,5,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.203,up,0.228,,1,0.3,"[3,1,2]",0.162302822,stimuli/card_10_transparent.png,230,10,6,0,6,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.754,up,0.024,,1,0.3,"[3,1,2]",0.128730523,stimuli/card_10_transparent.png,240,10,7,0,7,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.104,up,0.076,,0.5,0.3,"[3,1,2]",0.299201502,stimuli/card_100_transparent.png,340,100,8,0,8,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.003,up,0.162,,1,0.3,"[3,1,2]",0.999261691,stimuli/card_100_transparent.png,440,100,9,0,9,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.487,up,2.826,,1,0.3,"[3,1,2]",0.768284002,stimuli/card_100_transparent.png,540,100,10,0,10,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.637,right,2.381,,1.5,0.3,"[3,1,2]",0.130319439,stimuli/card_100_transparent.png,640,100,11,0,11,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.836,up,2.091,,0.5,0.3,"[3,1,2]",0.0128419,stimuli/card_0_transparent.png,640,0,12,0,12,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.754,up,0.365,,1.5,0.3,"[3,1,2]",0.62807127,stimuli/card_100_transparent.png,740,100,13,0,13,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.936,left,1.122,,0.5,0.3,"[3,1,2]",0.37934719,stimuli/card_0_transparent.png,740,0,14,0,14,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9,15]","[[1,3,2],[2,3,1]]",1110.888,up,0.439,,1.5,0.3,"[1,3,2]",0.257972145,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.154,right,0.479,,0.5,0.3,"[1,3,2]",0.095779687,stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.453,left,0.635,,0.5,0.3,"[1,3,2]",0.555126212,stimuli/card_100_transparent.png,100,100,2,0,2,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.904,up,0.361,,0.5,0.3,"[1,3,2]",0.823483192,stimuli/card_0_transparent.png,100,0,3,0,3,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.086,up,0.307,,0.5,0.3,"[1,3,2]",0.347832517,stimuli/card_0_transparent.png,100,0,4,0,4,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.22,up,0.379,,0.5,0.3,"[1,3,2]",0.346795106,stimuli/card_0_transparent.png,100,0,5,0,5,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.419,right,0.128,,0.5,0.3,"[1,3,2]",0.634167342,stimuli/card_10_transparent.png,110,10,6,0,6,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.369,up,0.189,,1,0.3,"[1,3,2]",0.035392577,stimuli/card_100_transparent.png,210,100,7,0,7,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.887,left,0.396,,0.5,0.3,"[1,3,2]",0.806909765,stimuli/card_100_transparent.png,310,100,8,0,8,0,1,,,,,
0,2023-10-02_14h14.50.276,slotMachine_updated,2023.1.3,MacIntel,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.103,up,0.576,,1.5,0.3,"[2,3,1]",0.008214804,stimuli/card_100_transparent.png,410,100,9,0,9,0,1,,,,,
