key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,"practice_reward_seq: 2,1,3",practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_resp_duration,practice_resp_keys,reward_img,cumulative_reward,trial_reward,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,267.7855,8,1,,8,0,8,0,1,0.2528,,left,stimuli/card_0_transparent.png,230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,269.8517,9,0.5,,9,0,9,0,1,0.4696,,left,stimuli/card_0_transparent.png,230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,271.636,10,0.5,,10,0,10,0,1,1.5719,,right,stimuli/card_100_transparent.png,330,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,274.536,11,1.5,,11,0,11,0,1,0.7679,,right,stimuli/card_10_transparent.png,340,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,277.6359,12,1,,12,0,12,0,1,1.0534,,right,stimuli/card_10_transparent.png,350,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,280.519,13,0.5,,13,0,13,0,1,0.4861,,right,stimuli/card_100_transparent.png,450,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,282.3193,14,0.5,,14,0,14,0,1,0.2564,,right,stimuli/card_10_transparent.png,460,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9025,,,288.9062,space,2.7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7016,2,"[2,4,8,0,1,3,9,6,8,5]",space,4.9714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,1,3,"[15,15]","[[3,1,2],[3,1,2]]",296.71,0,up,1.3363,,1.5,0.3,"[3,1,2]",0.51425727,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,1,3,,,300.3692,1,up,0.0062,,1,0.3,"[3,1,2]",0.228510877,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,1,3,,,302.2022,2,up,0.4057,,0.5,0.3,"[3,1,2]",0.403407855,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,1,3,,,303.9351,3,up,0.168,,1.5,0.3,"[3,1,2]",0.288390377,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,1,3,,,306.4021,4,up,0.1336,,1,0.3,"[3,1,2]",0.201861499,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,1,3,,,308.3684,5,up,0.9701,,1.5,0.3,"[3,1,2]",0.528911525,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,1,3,,,311.6523,6,up,0.0213,,0.5,0.3,"[3,1,2]",0.976512103,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,1,3,,,313.002,7,up,1.1568,,1.5,0.3,"[3,1,2]",0.768437011,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,1,3,,,316.4684,8,up,0.7102,,0.5,0.3,"[3,1,2]",0.579866446,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1,3,,,318.502,9,up,0.0557,,1,0.3,"[3,1,2]",0.515978864,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,1,3,,,320.3852,10,up,0.2384,,0.5,0.3,"[3,1,2]",0.518535411,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,1,3,,,321.9347,11,up,0.1049,,0.5,0.3,"[3,1,2]",0.228149531,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
