key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_resp_duration,practice_resp_keys,prac_presentationInterval,"practice_reward_seq: 2,1,3",reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_presentationInterval,reward_presentation_time,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,main_trial_rt,main_trial_duration,main_reward_seq,reward_rand_val,main_reward_img,current_reward,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,1,1,,,364.0824,10,left,1.5,0.3,10,0,10,0,1,0.3685,,"[2,1,3]",0.802861476,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,1,1,,,366.7823,11,right,1,0.3,11,0,11,0,1,0.1003,,"[2,1,3]",0.907848566,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,1,1,,,368.7157,12,up,1.5,0.3,12,0,12,0,1,0.132,,"[2,3,1]",0.369552067,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,1,1,,,371.1823,13,left,1.5,0.3,13,0,13,0,1,0.0695,,"[2,3,1]",0.352668497,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,1,1,,,373.5823,14,right,1.5,0.3,14,0,14,0,1,0.2997,,"[2,3,1]",0.693848848,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[740],0,0,0,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",381.2265,0,right,0.5,0.3,0,0,0,0,1,0.7864,,"[1,2,3]",0.132878247,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,2,5,,,383.3321,1,up,1.5,0.3,1,0,1,0,1,0.3313,,"[1,2,3]",0.258545726,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,2,5,,,385.9987,2,left,1.5,0.3,2,0,2,0,1,0.0006,,"[1,2,3]",0.394857749,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,2,5,,,388.3321,3,left,1,0.3,3,0,3,0,1,0.2563,,"[1,2,3]",0.279540217,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,2,5,,,390.4147,4,left,1.5,0.3,4,0,4,0,1,0.0328,,"[1,2,3]",0.246834616,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,2,5,,,392.7653,5,left,1,0.3,5,0,5,0,1,0.1371,,"[3,1,2]",0.094883723,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,2,5,,,394.7319,6,left,0.5,0.3,6,0,6,0,1,0.116,,"[3,1,2]",0.629148211,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,2,5,,,396.1819,7,left,1,0.3,7,0,7,0,1,0.2831,,"[3,1,2]",0.157690276,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,2,5,,,398.2977,8,left,1,0.3,8,0,8,0,1,0.3049,,"[3,1,2]",0.243303004,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,2,5,,,400.4141,9,right,0.5,0.3,9,0,9,0,1,0.1081,,"[3,1,2]",0.157379768,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,2,5,,,401.8318,10,right,0.5,0.3,10,0,10,0,1,0.3002,,"[3,1,2]",0.924270252,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,2,5,,,403.4652,11,right,1,0.3,11,0,11,0,1,0.2677,,"[3,1,2]",0.948053327,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,2,5,,,405.5653,12,up,0.5,0.3,12,0,12,0,1,0.2738,,"[3,1,2]",0.01687286,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,2,5,,,407.165,13,right,1.5,0.3,13,0,13,0,1,0.4329,,"[3,1,2]",0.229884262,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,2,5,,,409.9317,14,left,1.5,0.3,14,0,14,0,1,0.3004,,"[3,1,2]",0.269581274,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560]",1,0,1,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,3,7,"[9,15]","[[1,3,2],[2,3,1]]",417.5767,0,right,1.5,0.3,0,0,0,0,1,1.0388,,"[1,3,2]",0.995834034,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,3,7,,,420.9315,1,up,1.5,0.3,1,0,1,0,1,0.1576,,"[1,3,2]",0.299478927,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,3,7,,,423.4149,2,left,1,0.3,2,0,2,0,1,0.2186,,"[1,3,2]",0.992936,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,3,7,,,425.4648,3,left,1,0.3,3,0,3,0,1,0.2713,,"[1,3,2]",0.297403791,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,3,7,,,427.5648,4,left,1,0.3,4,0,4,0,1,0.7379,,"[1,3,2]",0.945805047,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,3,7,,,430.1314,5,left,0.5,0.3,5,0,5,0,1,0.1829,,"[1,3,2]",0.685367477,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,3,7,,,431.6481,6,left,0.5,0.3,6,0,6,0,1,0.1426,,"[1,3,2]",0.854604065,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,3,7,,,433.1148,7,left,1,0.3,7,0,7,0,1,0.7411,,"[1,3,2]",0.796240638,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,,,,,,,,,3,7,,,435.681,8,left,1.5,0.3,8,0,8,0,1,0.487,,"[1,3,2]",0.637691239,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,,,3,7,,,438.4813,9,left,0.5,0.3,9,0,9,0,1,0.6646,,"[2,3,1]",0.551058701,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,3,7,,,440.4813,10,left,1,0.3,10,0,10,0,1,1.2665,,"[2,3,1]",0.885619614,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,3,7,,,443.5813,11,right,1,0.3,11,0,11,0,1,0.3726,,"[2,3,1]",0.125717483,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,3,7,,,445.7801,12,up,1,0.3,12,0,12,0,1,0.0163,,"[2,3,1]",0.41079487,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,3,7,,,447.6136,13,right,0.5,0.3,13,0,13,0,1,0.051,,"[2,3,1]",0.513633581,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,3,7,,,448.9801,14,right,1,0.3,14,0,14,0,1,0.4146,,"[2,3,1]",0.913991448,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940]",2,0,2,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,4,4,"[7,15]","[[2,3,1],[1,2,3]]",456.2259,0,right,1.5,0.3,0,0,0,0,1,0.0834,,"[2,3,1]",0.948271256,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,4,4,,,458.631,1,right,0.5,0.3,1,0,1,0,1,0.3857,,"[2,3,1]",0.30400676,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,4,4,,,460.3477,2,right,1,0.3,2,0,2,0,1,0.1992,,"[2,3,1]",0.661833238,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,4,4,,,462.3809,3,right,0.5,0.3,3,0,3,0,1,0.1492,,"[2,3,1]",0.995255381,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,4,4,,,463.8642,4,right,0.5,0.3,4,0,4,0,1,0.332,,"[2,3,1]",0.895880958,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,4,4,,,465.531,5,right,1.5,0.3,5,0,5,0,1,0.2179,,"[2,3,1]",0.418053559,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,4,4,,,468.0809,6,right,1.5,0.3,6,0,6,0,1,0.2829,,"[2,3,1]",0.339889589,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,4,4,,,470.6975,7,right,1.5,0.3,7,0,7,0,1,0.166,,"[1,2,3]",0.229086596,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,4,4,,,473.1975,8,right,1,0.3,8,0,8,0,1,0.7001,,"[1,2,3]",0.769867012,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,,,,,,,,,4,4,,,475.7308,9,left,0.5,0.3,9,0,9,0,1,0.1377,,"[1,2,3]",0.139849182,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,810,,,,,,,,,,,,,,,,,,,,,4,4,,,477.1974,10,up,1,0.3,10,0,10,0,1,0.1539,,"[1,2,3]",0.161150751,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,,,,4,4,,,479.1808,11,up,0.5,0.3,11,0,11,0,1,0.2892,,"[1,2,3]",0.801816463,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,,,,,,,,,4,4,,,480.7973,12,up,0.5,0.3,12,0,12,0,1,0.0044,,"[1,2,3]",0.461031264,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,4,4,,,482.1307,13,left,1,0.3,13,0,13,0,1,0.3238,,"[1,2,3]",0.996146446,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,,,,,,,,,,,,,,,,,,,,,4,4,,,484.2806,14,left,1.5,0.3,14,0,14,0,1,0.3048,,"[1,2,3]",0.650621878,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030]",3,0,3,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,5,6,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",491.9252,0,left,0.5,0.3,0,0,0,0,1,0.9173,,"[2,3,1]",0.949144895,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,5,6,,,494.1638,1,up,1.5,0.3,1,0,1,0,1,0.3256,,"[2,3,1]",0.891567337,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,5,6,,,496.8138,2,right,1,0.3,2,0,2,0,1,0.8329,,"[2,3,1]",0.99958485,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,5,6,,,499.4804,3,right,0.5,0.3,3,0,3,0,1,0.5753,,"[2,3,1]",0.25919683,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,5,6,,,501.38,4,right,0.5,0.3,4,0,4,0,1,1.1835,,"[1,3,2]",0.566621989,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,5,6,,,503.8804,5,up,1,0.3,5,0,5,0,1,1.4065,,"[1,3,2]",0.799243692,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,5,6,,,507.1132,6,left,1.5,0.3,6,0,6,0,1,0.3655,,"[1,3,2]",0.784671644,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,5,6,,,509.7963,7,left,0.5,0.3,7,0,7,0,1,0.1069,,"[1,3,2]",0.730644242,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,5,6,,,511.2136,8,left,1.5,0.3,8,0,8,0,1,0.1204,,"[1,3,2]",0.503738032,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,5,6,,,513.6629,9,left,1,0.3,9,0,9,0,1,0.838,,"[1,3,2]",0.700833721,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,5,6,,,516.3135,10,left,1.5,0.3,10,0,10,0,1,0.4493,,"[3,2,1]",0.731738538,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,5,6,,,519.0968,11,up,1.5,0.3,11,0,11,0,1,0.1174,,"[3,2,1]",0.029781509,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,,,5,6,,,521.5458,12,right,1,0.3,12,0,12,0,1,0.1375,,"[3,2,1]",0.4190521,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,,,,5,6,,,523.5125,13,right,0.5,0.3,13,0,13,0,1,0.7998,,"[3,2,1]",0.486658829,stimuli/card_100_transparent.png,100,,,,,,,,,,
