key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_resp_duration,practice_resp_keys,prac_presentationInterval,"practice_reward_seq: 2,1,3",reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_presentationInterval,reward_presentation_time,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,main_trial_rt,main_trial_duration,main_reward_seq,reward_rand_val,main_reward_img,current_reward
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,"[9,15]","[[1,3,2],[2,3,1]]",828.685,0,,0.5,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,834.1998,1,,1.5,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,839.7147,2,,1.5,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,845.216,3,,0.5,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,850.7309,4,,1,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,856.2322,5,,1.5,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,861.7481,6,,0.5,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,867.2643,7,,1.5,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,872.7792,8,,1,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,878.2806,9,,1,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,883.7966,10,,0.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,889.2985,11,,1,0.3,11,0,11,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,894.8102,12,,1,0.3,12,0,12,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,900.3134,13,,1.5,0.3,13,0,13,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,905.8299,14,,0.5,0.3,14,0,14,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.347,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,"[7,15]","[[2,3,1],[1,2,3]]",916.3473,0,,1,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,921.8483,1,,1.5,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,927.3632,2,,1.5,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,932.8805,3,,1,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,938.3951,4,,1,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,943.8967,5,,1,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,949.4108,6,,1.5,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,954.9282,7,,0.5,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,960.4288,8,,1,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,965.9431,9,,1.5,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,971.4595,10,,0.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,976.9767,11,,1.5,0.3,11,0,11,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,982.4923,12,,1,0.3,12,0,12,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,988.011,13,,0.5,0.3,13,0,13,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,993.5259,14,,1.5,0.3,14,0,14,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",1004.0288,0,,1,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1009.5424,1,,1,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1015.0586,2,,1,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1020.5756,3,,1.5,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1026.0904,4,,0.5,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1031.5917,5,,1,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1037.1023,6,,1,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1042.6065,7,,1,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1048.1081,8,,1.5,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1053.6241,9,,0.5,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1059.1262,10,,1.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1064.6417,11,,1,0.3,11,0,11,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1070.1584,12,,1.5,0.3,12,0,12,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1075.6722,13,,0.5,0.3,13,0,13,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1081.1902,14,,1.5,0.3,14,0,14,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.706,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,"[11,15]","[[2,1,3],[1,2,3]]",1091.7064,0,,1.5,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1097.2226,1,,0.5,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1102.739,2,,0.5,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1108.2539,3,,0.5,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1113.7715,4,,0.5,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1119.2877,5,,0.5,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1124.8062,6,,1,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1130.3205,7,,1,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1135.8217,8,,1.5,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1141.3372,9,,1.5,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1146.8387,10,,1.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1152.3523,11,,0.5,0.3,11,0,11,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,6,8,,,2196.9426,12,left,0.5,0.3,12,0,12,0,1,,,,,,4.4205,,"[1,2,3]",0.549666707,stimuli/card_100_transparent.png,100
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,6,8,,,2202.6787,13,up,0.5,0.3,13,0,13,0,1,,,,,,0.0697,,"[1,2,3]",0.102083424,stimuli/card_100_transparent.png,100
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,2204.0755,14,,0.5,0.3,14,0,14,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.5824,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,"[8,15]","[[3,2,1],[3,1,2]]",2214.5811,0,,1.5,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2220.0955,1,,0.5,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2225.6185,2,,1.5,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2231.1281,3,,1.5,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2236.6434,4,,1,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2242.1591,5,,1,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2247.6749,6,,1.5,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2253.1915,7,,1,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2258.7095,8,,1,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2264.2108,9,,0.5,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2269.725,10,,0.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2275.241,11,,0.5,0.3,11,0,11,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2280.7577,12,,1,0.3,12,0,12,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2286.2592,13,,0.5,0.3,13,0,13,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,2291.7732,14,,1,0.3,14,0,14,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.2934,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,"[6,15]","[[1,3,2],[3,2,1]]",2302.2911,0,,0.5,0.3,0,0,0,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2307.8058,1,,1.5,0.3,1,0,1,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2313.3071,2,,1,0.3,2,0,2,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2318.8261,3,,1.5,0.3,3,0,3,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2324.3385,4,,0.5,0.3,4,0,4,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2329.8415,5,,0.5,0.3,5,0,5,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2335.357,6,,0.5,0.3,6,0,6,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2340.8726,7,,0.5,0.3,7,0,7,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2346.3883,8,,1.5,0.3,8,0,8,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2351.8893,9,,1.5,0.3,9,0,9,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2357.4057,10,,1.5,0.3,10,0,10,0,1,,,,,,,,,,,
,,,,test,A,2024-04-30_12h06.48.624,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,2362.9063,11,,1.5,0.3,11,0,11,0,1,,,,,,,,,,,
