key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,268.7645,8,1.5,"[2,1,3]",8,0,8,0,1,0.5284,269.3128,up,stimuli/card_100_transparent.png,710,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,271.1081,9,1.5,"[2,3,1]",9,0,9,0,1,1.7244,272.8531,up,stimuli/card_0_transparent.png,710,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,274.6484,10,1.5,"[2,3,1]",10,0,10,0,1,0.9493,275.6293,up,stimuli/card_0_transparent.png,710,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,277.4242,11,0.5,"[2,3,1]",11,0,11,0,1,0.6735,278.1222,up,stimuli/card_0_transparent.png,710,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,278.9201,12,1.5,"[2,3,1]",12,0,12,0,1,0.8885,279.8343,left,stimuli/card_100_transparent.png,810,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,281.6295,13,1.5,"[2,3,1]",13,0,13,0,1,0.5276,282.1778,left,stimuli/card_10_transparent.png,820,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,283.9727,14,0.5,"[2,3,1]",14,0,14,0,1,0.7334,284.7373,left,stimuli/card_10_transparent.png,830,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",290.5469,0,1,"[1,3,2]",0,0,0,0,1,1.1393,291.7021,right,stimuli/card_10_transparent.png,10,10,285.5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,292.9982,1,0.5,"[1,3,2]",1,0,1,0,1,0.5108,293.5301,right,stimuli/card_10_transparent.png,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,294.3279,2,0.5,"[1,3,2]",2,0,2,0,1,1.4887,295.8405,up,stimuli/card_0_transparent.png,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
