key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,228.8064,4,0.5,"[2,1,3]",4,0,4,0,1,2.301,231.1396,up,stimuli/card_10_transparent.png,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,231.9395,5,0.5,"[2,1,3]",5,0,5,0,1,0.9891,232.956,up,stimuli/card_100_transparent.png,230,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,233.7559,6,1.5,"[2,1,3]",6,0,6,0,1,0.5681,234.3559,up,stimuli/card_100_transparent.png,330,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,236.1556,7,0.5,"[2,1,3]",7,0,7,0,1,1.5482,237.7381,right,stimuli/card_0_transparent.png,330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,238.5386,8,1.5,"[2,1,3]",8,0,8,0,1,1.1193,239.6885,right,stimuli/card_100_transparent.png,430,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,241.4879,9,0.5,"[2,3,1]",9,0,9,0,1,0.7236,242.2384,right,stimuli/card_0_transparent.png,430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,243.0379,10,1,"[2,3,1]",10,0,10,0,1,1.8176,244.888,up,stimuli/card_0_transparent.png,430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,246.1878,11,1.5,"[2,3,1]",11,0,11,0,1,0.9186,247.1376,up,stimuli/card_100_transparent.png,530,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,248.9365,12,0.5,"[2,3,1]",12,0,12,0,1,1.2689,250.2195,up,stimuli/card_10_transparent.png,540,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,251.0195,13,0.5,"[2,3,1]",13,0,13,0,1,2.3873,253.4363,right,stimuli/card_100_transparent.png,640,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,254.236,14,1,"[2,3,1]",14,0,14,0,1,0.8546,255.1192,right,stimuli/card_10_transparent.png,650,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",261.4548,0,1.5,"[1,3,2]",0,0,0,0,1,1.4171,262.9024,left,stimuli/card_100_transparent.png,100,100,256.4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,264.7018,1,1.5,"[1,3,2]",1,0,1,0,1,0.6703,265.4014,left,stimuli/card_100_transparent.png,200,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,267.2011,2,0.5,"[1,3,2]",2,0,2,0,1,2.7066,269.9342,left,stimuli/card_100_transparent.png,300,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,270.7339,3,0.5,"[1,3,2]",3,0,3,0,1,2.8993,273.6669,left,stimuli/card_100_transparent.png,400,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,274.4664,4,1,"[1,3,2]",4,0,4,0,1,2.5841,277.0665,left,stimuli/card_0_transparent.png,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,278.3662,5,1,"[1,3,2]",5,0,5,0,1,0.6557,279.0496,left,stimuli/card_10_transparent.png,410,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,280.3495,6,0.5,"[3,1,2]",6,0,6,0,1,0.5039,280.8825,left,stimuli/card_0_transparent.png,410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,281.6823,7,0.5,"[3,1,2]",7,0,7,0,1,1.9849,283.6991,up,stimuli/card_100_transparent.png,510,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,284.4988,8,0.5,"[3,1,2]",8,0,8,0,1,0.8001,285.332,up,stimuli/card_100_transparent.png,610,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,286.1317,9,1,"[3,1,2]",9,0,9,0,1,0.695,286.8317,up,stimuli/card_10_transparent.png,620,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,288.1318,10,0.5,"[3,1,2]",10,0,10,0,1,0.7085,288.8649,up,stimuli/card_100_transparent.png,720,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,289.6646,11,1.5,"[3,1,2]",11,0,11,0,1,0.5841,290.2648,up,stimuli/card_100_transparent.png,820,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,292.0651,12,1.5,"[3,1,2]",12,0,12,0,1,0.5454,292.6317,up,stimuli/card_100_transparent.png,920,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,294.4314,13,1.5,"[3,1,2]",13,0,13,0,1,1.5072,295.9647,up,stimuli/card_10_transparent.png,930,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,297.7642,14,1,"[3,1,2]",14,0,14,0,1,0.9752,298.7642,up,stimuli/card_100_transparent.png,1030,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0642,305.0648,space,4.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.2479,3,"[0,4,6,3,5,7,8,1,9,2]",space,7.6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",316.9515,0,left,0.7241,317.6955,1,0.3,"[2,1,3]",0.061156511,stimuli/card_0_transparent.png,0,0,0,0,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,1,1,,,318.9951,1,up,1.2245,320.2446,0.5,0.3,"[2,1,3]",0.551445418,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,1,1,,,321.0445,2,up,0.579,321.6442,0.5,0.3,"[2,1,3]",0.438461149,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,1,1,,,322.4438,3,up,0.5331,323.0107,1.5,0.3,"[2,1,3]",0.825831817,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,1,1,,,324.811,4,up,1.1058,325.9439,1.5,0.3,"[2,1,3]",0.344847733,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,1,1,,,327.7438,5,up,2.1277,329.8936,0.5,0.3,"[2,1,3]",0.98663935,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,1,1,,,330.6931,6,up,0.6332,331.3433,1.5,0.3,"[2,1,3]",0.111563591,stimuli/card_10_transparent.png,10,6,0,6,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,1,1,,,333.1429,7,up,2.0041,335.1756,1.5,0.3,"[2,1,3]",0.712713515,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,1,1,,,336.9756,8,up,1.3355,338.3425,1,0.3,"[2,1,3]",0.945499676,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,,,,,,,,,,,,,1,1,,,339.6419,9,up,2.4381,342.1085,1.5,0.3,"[2,1,3]",0.784947582,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,1,1,,,343.9082,10,up,2.3431,346.2746,0.5,0.3,"[2,1,3]",0.118640642,stimuli/card_10_transparent.png,10,10,0,10,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,1,1,,,347.0745,11,up,2.6586,349.7586,1,0.3,"[2,1,3]",0.689485099,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,1,1,,,351.0574,12,up,2.7015,353.7914,0.5,0.3,"[2,3,1]",0.653710511,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,1,1,,,354.5902,13,up,0.9206,355.5402,0.5,0.3,"[2,3,1]",0.572939901,stimuli/card_0_transparent.png,0,13,0,13,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,1,1,,,356.3402,14,up,0.6442,357.0063,1.5,0.3,"[2,3,1]",0.29363623,stimuli/card_0_transparent.png,0,14,0,14,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[920],0,0,0,0,1,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",363.8253,0,right,1.4623,365.3059,1.5,0.3,"[1,2,3]",0.049860207,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,2,5,,,367.1054,1,right,0.5736,367.7052,0.5,0.3,"[1,2,3]",0.247238065,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,2,5,,,368.5052,2,right,1.061,369.588,0.5,0.3,"[1,2,3]",0.434019103,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,2,5,,,370.3905,3,up,1.4761,371.8882,0.5,0.3,"[1,2,3]",0.549551467,stimuli/card_10_transparent.png,10,3,0,3,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,2,5,,,372.6877,4,up,0.7012,373.4211,1,0.3,"[1,2,3]",0.42877489,stimuli/card_10_transparent.png,10,4,0,4,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,2,5,,,374.7207,5,up,0.7605,375.4877,1.5,0.3,"[3,1,2]",0.375693914,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,2,5,,,377.2875,6,left,0.587,377.9039,1,0.3,"[3,1,2]",0.260754521,stimuli/card_0_transparent.png,0,6,0,6,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,2,5,,,379.2038,7,left,0.5406,379.7704,1,0.3,"[3,1,2]",0.2540428,stimuli/card_0_transparent.png,0,7,0,7,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,2,5,,,381.0702,8,left,0.6917,381.7869,0.5,0.3,"[3,1,2]",0.144906422,stimuli/card_10_transparent.png,10,8,0,8,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,2,5,,,382.5868,9,up,2.2595,384.8696,1,0.3,"[3,1,2]",0.219125326,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,2,5,,,386.1695,10,up,0.5388,386.736,1.5,0.3,"[3,1,2]",0.717261846,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,2,5,,,388.536,11,up,2.0791,390.6355,1,0.3,"[3,1,2]",0.416504106,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,2,5,,,391.9354,12,up,0.5995,392.556,1.5,0.3,"[3,1,2]",0.547100821,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,65bba472faad5088563e8ff3,B,2024-08-17_08h06.02.957,Slot Machine Game,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,2,5,,,394.3521,13,up,2.249,396.6217,1.5,0.3,"[3,1,2]",0.730421165,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
