participant,date,expName,psychopyVersion,OS,frameRate,key_resp_practice_instruction.started,key_resp_practice_instruction.keys,key_resp_practice_instruction.rt,key_resp_practice_instruction.duration,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_practice_reset.keys,key_resp_practice_reset.rt,key_resp_practice_reset.duration,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,reward_seq,reward_Img,Cuml_rew,currentTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,conditions,currentCondition,conditionsAfterRemoval,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cuml_rew,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,text_block_break.started,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.3526,up,0.3194,,1.5,"[3,1,2]",0.636262335,stimuli/card_100_transparent.png,540,100,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4888,up,0.4086,,1,"[3,1,2]",0.655635756,stimuli/card_100_transparent.png,640,100,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2226,up,0.2771,,0.5,"[3,1,2]",0.33717584,stimuli/card_100_transparent.png,740,100,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3222,2,0,2,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[7,15],[5,15],[4,10,15],[9,15],[11,15],[8,15],[10,15]]","[7,15]","[[5,15],[4,10,15],[9,15],[11,15],[8,15],[10,15]]",267.3276,up,0.8933,,1,"[2,3,1]",0.152152532,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5445,up,0.7617,,0.5,"[2,3,1]",0.937556147,stimuli/card_0_transparent.png,10,0,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.129,up,0.9074,,1,"[2,3,1]",0.845557655,stimuli/card_0_transparent.png,10,0,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.3432,left,0.7201,,1,"[2,3,1]",0.748684719,stimuli/card_10_transparent.png,20,10,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3754,right,0.2571,,1,"[2,3,1]",0.355872698,stimuli/card_100_transparent.png,120,100,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.9478,right,0.352,,1,"[2,3,1]",0.034396641,stimuli/card_0_transparent.png,120,0,5,0,5,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6148,right,0.6695,,1,"[2,3,1]",0.472327703,stimuli/card_100_transparent.png,220,100,6,0,6,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6006,right,0.2842,,1.5,"[1,2,3]",0.009252505,stimuli/card_100_transparent.png,320,100,7,0,7,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6981,right,0.1262,,1.5,"[1,2,3]",0.992035537,stimuli/card_0_transparent.png,320,0,8,0,8,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.649,right,0.5368,,0.5,"[1,2,3]",0.282829282,stimuli/card_0_transparent.png,320,0,9,0,9,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9869,right,0.7471,,1,"[1,2,3]",0.677791324,stimuli/card_0_transparent.png,320,0,10,0,10,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0545,left,0.6499,,0.5,"[1,2,3]",0.847703376,stimuli/card_100_transparent.png,420,100,11,0,11,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5396,left,0.7527,,1.5,"[1,2,3]",0.445556699,stimuli/card_100_transparent.png,520,100,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.121,left,0.5695,,1.5,"[1,2,3]",0.029119448,stimuli/card_0_transparent.png,520,0,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.5225,left,0.3024,,0.5,"[1,2,3]",0.443401609,stimuli/card_100_transparent.png,620,100,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6396,3,0,3,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[5,15],[4,10,15],[9,15],[11,15],[8,15],[10,15]]","[5,15]","[[4,10,15],[9,15],[11,15],[8,15],[10,15]]",300.6466,left,1.6667,,1,"[1,2,3]",0.25514837,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.642,left,0.7887,,0.5,"[1,2,3]",0.171236217,stimuli/card_10_transparent.png,110,10,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2597,left,0.384,,1,"[1,2,3]",0.723754143,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.9564,left,0.4466,,1,"[1,2,3]",0.249656071,stimuli/card_100_transparent.png,310,100,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.7316,left,0.0835,,1,"[1,2,3]",0.272659904,stimuli/card_100_transparent.png,410,100,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.1315,left,0.1182,,0.5,"[3,1,2]",0.837958521,stimuli/card_0_transparent.png,410,0,5,0,5,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0677,left,0.0505,,1.5,"[3,1,2]",0.265959056,stimuli/card_0_transparent.png,410,0,6,0,6,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.9328,left,1.1397,,0.5,"[3,1,2]",0.397675543,stimuli/card_0_transparent.png,410,0,7,0,7,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8835,up,0.2801,,1,"[3,1,2]",0.579938605,stimuli/card_100_transparent.png,510,100,8,0,8,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.4873,right,0.0415,,0.5,"[3,1,2]",0.032891218,stimuli/card_0_transparent.png,510,0,9,0,9,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.3539,up,0.118,,1.5,"[3,1,2]",0.122599323,stimuli/card_10_transparent.png,520,10,10,0,10,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.2893,up,0.0017,,1.5,"[3,1,2]",0.31108053,stimuli/card_100_transparent.png,620,100,11,0,11,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.123,up,0.0787,,1,"[3,1,2]",0.019713145,stimuli/card_0_transparent.png,620,0,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5231,up,0.164,,1.5,"[3,1,2]",0.636300253,stimuli/card_100_transparent.png,720,100,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5047,left,0.0007,,1.5,"[3,1,2]",0.416347438,stimuli/card_0_transparent.png,720,0,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.309,4,0,4,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[4,10,15],[9,15],[11,15],[8,15],[10,15]]","[4,10,15]","[[9,15],[11,15],[8,15],[10,15]]",331.3138,up,0.4155,,1,"[2,3,1]",0.116052999,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0793,right,0.4594,,1,"[2,3,1]",0.277385948,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8602,up,0.0008,,1.5,"[2,3,1]",0.792912534,stimuli/card_0_transparent.png,110,0,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.6815,right,0.1196,,1.5,"[2,3,1]",0.536238659,stimuli/card_100_transparent.png,210,100,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6149,right,1.2383,,0.5,"[1,3,2]",0.14168424,stimuli/card_100_transparent.png,310,100,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6678,right,0.1582,,1,"[1,3,2]",0.972521665,stimuli/card_10_transparent.png,320,10,5,0,5,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.1492,up,0.6745,,1,"[1,3,2]",0.131419597,stimuli/card_10_transparent.png,330,10,6,0,6,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.1482,up,0.1685,,0.5,"[1,3,2]",0.369566471,stimuli/card_0_transparent.png,330,0,7,0,7,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1316,up,0.1654,,1.5,"[1,3,2]",0.818773436,stimuli/card_0_transparent.png,330,0,8,0,8,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.1096,left,0.4288,,1.5,"[1,3,2]",0.096160792,stimuli/card_0_transparent.png,330,0,9,0,9,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.356,right,0.4681,,1.5,"[3,2,1]",0.390932056,stimuli/card_100_transparent.png,430,100,10,0,10,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.6402,right,0.2615,,1.5,"[3,2,1]",0.501285118,stimuli/card_100_transparent.png,530,100,11,0,11,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.7233,right,0.3174,,0.5,"[3,2,1]",0.391626448,stimuli/card_100_transparent.png,630,100,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.8569,right,0.488,,1,"[3,2,1]",0.912119045,stimuli/card_100_transparent.png,730,100,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6603,right,0.3104,,1.5,"[3,2,1]",0.645652369,stimuli/card_100_transparent.png,830,100,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.794,5,0,5,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[9,15],[11,15],[8,15],[10,15]]","[9,15]","[[11,15],[8,15],[10,15]]",363.7972,up,0.9868,,1,"[1,3,2]",0.711175987,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1157,left,0.4798,,0.5,"[1,3,2]",0.884779374,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4151,left,0.3006,,0.5,"[1,3,2]",0.630456009,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.5319,left,0.2261,,1,"[1,3,2]",0.114641045,stimuli/card_10_transparent.png,210,10,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0817,left,0.127,,1.5,"[1,3,2]",0.568141009,stimuli/card_100_transparent.png,310,100,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.035,left,0.3599,,0.5,"[1,3,2]",0.0594904,stimuli/card_0_transparent.png,310,0,5,0,5,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.216,left,0.3695,,1,"[1,3,2]",0.836424977,stimuli/card_100_transparent.png,410,100,6,0,6,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9009,left,0.3544,,1.5,"[1,3,2]",0.538840249,stimuli/card_100_transparent.png,510,100,7,0,7,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0872,left,0.3416,,1.5,"[1,3,2]",0.582187152,stimuli/card_100_transparent.png,610,100,8,0,8,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.2572,left,0.2202,,1,"[2,3,1]",0.04132949,stimuli/card_0_transparent.png,610,0,9,0,9,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.79,left,0.3082,,0.5,"[2,3,1]",0.993699172,stimuli/card_10_transparent.png,620,10,10,0,10,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.9067,right,0.4288,,0.5,"[2,3,1]",0.329579914,stimuli/card_100_transparent.png,720,100,11,0,11,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.156,right,0.1515,,0.5,"[2,3,1]",0.733983604,stimuli/card_100_transparent.png,820,100,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.1229,right,0.271,,0.5,"[2,3,1]",0.071816406,stimuli/card_0_transparent.png,820,0,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2225,right,0.327,,0.5,"[2,3,1]",0.973095296,stimuli/card_100_transparent.png,920,100,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3767,6,0,6,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[11,15],[8,15],[10,15]]","[11,15]","[[8,15],[10,15]]",391.3778,right,1.9587,,1.5,"[2,1,3]",0.938040233,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1612,right,0.2889,,1.5,"[2,1,3]",0.63945204,stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.2661,up,0.6493,,0.5,"[2,1,3]",0.037341312,stimuli/card_0_transparent.png,0,0,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7317,left,0.2703,,1.5,"[2,1,3]",0.225915073,stimuli/card_10_transparent.png,10,10,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8181,left,0.4165,,1.5,"[2,1,3]",0.833120149,stimuli/card_10_transparent.png,20,10,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0509,left,0.3216,,1,"[2,1,3]",0.247180988,stimuli/card_10_transparent.png,30,10,5,0,5,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7019,up,0.5493,,1.5,"[2,1,3]",0.962150589,stimuli/card_100_transparent.png,130,100,6,0,6,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0718,up,0.2596,,1.5,"[2,1,3]",0.605549272,stimuli/card_100_transparent.png,230,100,7,0,7,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.1564,up,0.493,,1.5,"[2,1,3]",0.91539166,stimuli/card_100_transparent.png,330,100,8,0,8,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.474,up,0.1434,,0.5,"[2,1,3]",0.600433625,stimuli/card_100_transparent.png,430,100,9,0,9,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.4408,up,0.6663,,1.5,"[2,1,3]",0.322067869,stimuli/card_100_transparent.png,530,100,10,0,10,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.9231,up,0.0775,,0.5,"[1,2,3]",0.187275079,stimuli/card_100_transparent.png,630,100,11,0,11,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.8233,up,0.733,,0.5,"[1,2,3]",0.70091292,stimuli/card_10_transparent.png,640,10,12,0,12,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.3764,up,0.382,,0.5,"[1,2,3]",0.736844555,stimuli/card_10_transparent.png,650,10,13,0,13,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.5772,up,0.3348,,1.5,"[1,2,3]",0.639434328,stimuli/card_10_transparent.png,660,10,14,0,14,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.7291,7,0,7,0,1
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[8,15],[10,15]]","[8,15]","[[10,15]]",425.7277,up,0.4633,,1,"[3,2,1]",0.191934479,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5157,right,0.0312,,1.5,"[3,2,1]",0.942796609,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.3694,up,0.0358,,1.5,"[3,2,1]",0.178644542,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2188,up,0.2133,,1,"[3,2,1]",0.358716984,stimuli/card_10_transparent.png,310,10,3,0,3,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.7513,up,0.408,,0.5,"[3,2,1]",0.844677308,stimuli/card_10_transparent.png,320,10,4,0,4,0,1,,,,,,
,2023-08-31_11h00.46.215,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.9835,up,3.1171,,1,"[3,2,1]",0.800278497,stimuli/card_10_transparent.png,330,10,5,0,5,0,1,,,,,,
