participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
,2023-09-25_23h29.18.708,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,
,2023-09-25_23h29.18.708,slotMachine_updated,2023.1.3,MacIntel,60.06006006,124.9562,space,0.9469,,,,,,,,,
,2023-09-25_23h29.18.708,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,125.9895,space,1.0765,,,,,
,2023-09-25_23h29.18.708,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,127.0906,space,0.8812,
