key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_keypress_time,practice_resp_keys,prac_presentationInterval,practice_reward_seq,reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
0,right,2.043,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,2.064,right,6.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,8.179,right,26.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,34.613,right,6.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,182.796,left,3.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,"[9,15]","[[2,1,3],[2,3,1]]",186.115,0,2.034,188.179,left,1.5,"[2,1,3]",stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,189.979,1,0.99,190.995,left,1.5,"[2,1,3]",stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,192.795,2,0.535,193.345,up,1.5,"[2,1,3]",stimuli/card_100_transparent.png,120,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,195.145,3,0.688,195.845,up,1,"[2,1,3]",stimuli/card_100_transparent.png,220,100,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,197.145,4,0.544,197.695,up,0.5,"[2,1,3]",stimuli/card_0_transparent.png,220,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,198.495,5,0.524,199.045,up,1,"[2,1,3]",stimuli/card_100_transparent.png,320,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,200.345,6,0.521,200.879,up,1,"[2,1,3]",stimuli/card_100_transparent.png,420,100,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,202.179,7,2.586,204.795,up,1.5,"[2,1,3]",stimuli/card_100_transparent.png,520,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,206.595,8,0.667,207.278,up,1,"[2,1,3]",stimuli/card_100_transparent.png,620,100,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,208.579,9,2.144,210.745,up,1,"[2,3,1]",stimuli/card_0_transparent.png,620,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,212.045,10,0.737,212.811,up,1,"[2,3,1]",stimuli/card_0_transparent.png,620,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,214.112,11,0.81,214.945,up,1,"[2,3,1]",stimuli/card_0_transparent.png,620,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,216.245,12,2.542,218.812,right,0.5,"[2,3,1]",stimuli/card_100_transparent.png,720,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,219.612,13,1.247,220.878,right,1,"[2,3,1]",stimuli/card_100_transparent.png,820,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,222.178,14,0.873,223.061,right,1.5,"[2,3,1]",stimuli/card_100_transparent.png,920,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",229.869,0,2.27,232.161,up,1.5,"[1,3,2]",stimuli/card_10_transparent.png,10,10,0,0,0,0,1,224.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,233.961,1,1.974,235.945,up,0.5,"[1,3,2]",stimuli/card_0_transparent.png,10,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,236.745,2,1.52,238.278,right,0.5,"[1,3,2]",stimuli/card_10_transparent.png,20,10,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,239.078,3,1.228,240.328,right,1,"[1,3,2]",stimuli/card_10_transparent.png,30,10,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,607eba3149bb09e39019b9ae,B,2024-08-22_08h56.17.845,Slot Machine Game,2023.1.3,Win32,62.5,,,,,,,,,,,,,,,,,,,241.628,4,0.543,242.179,right,1.5,"[1,3,2]",stimuli/card_10_transparent.png,40,10,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
