key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_keypress_time,practice_resp_keys,prac_presentationInterval,practice_reward_seq,reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
0.0002,space,3.672,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,3.692,space,12.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,16.1598,space,21.8758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,38.11,space,16.6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,196.4733,space,2.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,"[9,15]","[[2,1,3],[2,3,1]]",198.9249,0,1.8376,200.7865,right,1.5,"[2,1,3]",stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,202.5871,1,2.9879,205.6034,right,1,"[2,1,3]",stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,206.9031,2,1.4271,208.3532,up,0.5,"[2,1,3]",stimuli/card_100_transparent.png,100,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6630f0dc60e431bb28ab7e31,B,2024-08-16_15h41.17.827,Slot Machine Game,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,209.1531,3,0.7841,209.9534,up,1.5,"[2,1,3]",stimuli/card_100_transparent.png,200,100,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
